election_id,voter_id,age,sex
1,63116,41,M
1,48796,37,F
1,65831,30,F
1,40579,32,F
1,54592,60,F
1,43144,36,F
1,71099,76,M
1,40010,49,M
1,30803,52,F
1,46286,40,M
1,18495,35,M
1,17263,66,M
1,70024,38,M
1,5300,23,M
1,46402,30,M
1,67207,38,M
1,38558,25,M
1,73113,37,M
1,48985,22,M
1,76936,50,M
1,49036,33,F
1,41333,29,M
1,59335,33,F
1,72131,30,F
1,70000,42,F
1,46208,38,M
1,55559,40,M
1,58068,41,F
1,62412,54,F
1,53948,33,M
1,46682,19,M
1,78941,24,F
1,15985,114,F
1,38663,55,M
1,4092,26,F
1,39838,52,F
1,60001,48,F
1,6975,38,M
1,37278,64,F
1,49839,13,M
1,69057,58,M
1,8241,36,F
1,68589,41,F
1,76505,38,M
1,47321,19,M
1,63752,22,M
1,86479,24,F
1,58513,54,M
1,36402,30,M
1,8416,30,F
1,9782,32,F
1,25202,27,F
1,28042,32,F
1,68875,44,F
1,83795,41,F
1,2133,37,F
1,26155,7,F
1,78025,37,F
1,63409,67,M
1,73147,25,M
1,38017,43,F
1,55994,47,F
1,80068,57,F
1,7944,27,F
1,30921,50,F
1,74192,25,M
1,71509,43,F
1,79164,30,F
1,43230,60,F
1,64933,10,M
1,80863,23,F
1,74076,36,M
1,62789,47,F
1,44651,37,F
1,38383,22,F
1,70504,70,F
1,32143,38,F
1,48803,25,M
1,71027,40,F
1,78313,46,F
1,67218,43,F
1,11019,39,F
1,58132,41,F
1,35381,7,M
1,25906,32,F
1,44466,28,M
1,11913,62,M
1,52370,62,F
1,27799,31,F
1,61450,18,M
1,84937,28,M
1,54870,24,M
1,82233,31,F
1,39989,30,F
1,75463,57,F
1,56187,25,F
1,86693,35,M
1,34918,71,F
1,60304,26,F
1,27497,0,F
1,48886,37,M
1,62367,36,F
1,29731,43,F
1,80662,43,M
1,39045,60,F
1,82842,40,F
1,6064,35,F
1,68263,59,F
1,21576,21,F
1,57034,25,F
1,8402,45,F
1,68722,35,M
1,81700,16,F
1,54906,31,F
1,49934,37,F
1,77642,57,M
1,66373,80,F
1,46352,32,F
1,79985,47,M
1,14929,35,M
1,39633,29,F
1,74581,35,F
1,9784,40,F
1,24108,29,F
1,24815,36,M
1,60043,40,M
1,12636,16,F
1,12651,34,F
1,47357,34,M
1,67690,1,F
1,7642,27,M
1,83231,40,F
1,84251,34,F
1,40450,33,M
1,56510,28,M
1,56223,8,F
1,79466,38,F
1,52761,37,M
1,77986,35,F
1,34363,14,M
1,40518,46,F
1,74502,18,F
1,39008,43,M
1,64956,21,F
1,34030,23,F
1,42141,41,M
1,57481,42,F
1,47720,41,F
1,52461,8,M
1,87815,67,F
1,86101,4,F
1,43375,71,M
1,32427,40,F
1,38277,31,F
1,38766,29,F
1,73097,49,F
1,15046,34,M
1,66351,33,F
1,69003,56,F
1,59956,41,F
1,73549,44,M
1,7712,43,F
1,22362,66,F
1,9379,36,M
1,77834,30,M
1,3735,53,F
1,32101,41,F
1,86989,34,F
1,49916,39,F
1,60765,11,M
1,54161,27,F
1,62313,40,F
1,23508,43,M
1,9100,22,F
1,46360,29,F
1,31463,3,F
1,73457,37,F
1,72377,23,F
1,70839,39,F
1,1542,39,F
1,48098,34,F
1,24876,71,M
1,35634,18,M
1,30418,53,M
1,85012,30,M
1,68692,54,M
1,46128,32,F
1,69726,14,M
1,24822,8,F
1,52534,37,M
1,72637,12,M
1,44934,37,F
1,64320,58,F
1,13477,45,F
1,38654,32,M
1,3619,35,F
1,54678,40,M
1,84340,36,F
1,41865,26,F
1,73010,33,F
1,82685,74,F
1,55278,52,F
1,38956,26,M
1,44344,66,M
1,13169,68,M
1,67266,36,F
1,30551,9,F
1,37793,40,F
1,15033,42,F
1,45156,27,F
1,32641,52,F
1,50585,40,F
1,70925,36,M
1,851,30,F
1,11515,34,F
1,47386,48,M
1,44114,23,M
1,63624,16,M
1,40648,57,M
1,14650,45,M
1,30616,41,F
1,51418,41,M
1,11941,46,M
1,76519,39,F
1,77316,30,F
1,73699,23,F
1,74651,50,M
1,15777,44,M
1,31423,36,F
1,65032,2,M
1,29057,37,F
1,80098,72,F
1,84453,44,M
1,35297,35,M
1,55953,28,M
1,73483,29,F
1,4067,36,F
1,74579,30,F
1,68672,43,F
1,75786,22,M
1,80655,37,F
1,59817,39,F
1,77025,38,F
1,51207,6,F
1,78592,33,F
1,61575,37,M
1,82454,45,F
1,15915,34,M
1,56405,66,F
1,16318,34,F
1,69163,5,F
1,44844,21,M
1,78507,36,M
1,34166,28,F
1,37520,27,F
1,65432,35,F
1,5532,47,M
1,13604,37,F
1,20822,37,F
1,65681,44,F
1,58110,42,F
1,38501,30,M
1,72376,32,F
1,48308,27,M
1,75107,65,M
1,77266,33,F
1,72004,5,M
1,41785,29,F
1,60717,45,F
1,60763,48,F
1,84928,9,F
1,86120,38,F
1,10382,37,F
1,23895,27,M
1,38434,32,F
1,36216,45,F
1,73608,41,M
1,13486,37,F
1,48386,28,M
1,58686,21,F
1,2577,38,F
1,12554,50,M
1,65815,38,M
1,17688,28,F
1,35388,31,M
1,74861,26,M
1,16567,51,F
1,52691,31,F
1,8715,42,F
1,76183,39,M
1,66082,35,F
1,52211,5,M
1,18488,5,M
1,57327,71,M
1,84296,32,M
1,60033,34,F
1,56666,40,F
1,39518,29,F
1,37880,49,F
1,12627,46,M
1,6718,27,F
1,49606,36,M
1,30093,57,F
1,64363,26,F
1,4734,35,M
1,73015,52,M
1,59883,9,M
1,57197,40,F
1,3787,62,F
1,58930,36,F
1,28098,38,M
1,42611,40,F
1,35026,41,F
1,81247,42,F
1,69720,30,F
1,80665,2,F
1,75689,65,M
1,52463,44,F
1,55342,37,F
1,11206,73,M
1,65253,30,F
1,5150,25,F
1,58408,64,F
1,85016,58,F
1,11215,39,F
1,36095,48,F
1,23254,34,F
1,85838,22,M
1,63035,38,M
1,13508,33,M
1,53111,58,F
1,34735,38,F
1,66522,22,M
1,82020,32,M
1,14432,31,M
1,82213,41,M
1,30538,33,M
1,69613,33,M
1,86364,23,M
1,20424,68,M
1,42775,55,F
1,86345,38,F
1,1315,45,F
1,72711,46,F
1,35997,9,M
1,41729,64,M
1,70604,38,F
1,49575,46,F
1,85172,37,F
1,18560,41,F
1,64142,23,F
1,9018,48,F
1,72791,36,F
1,50742,42,M
1,5635,35,M
1,39573,27,F
1,67745,28,F
1,35138,44,F
1,45148,41,M
1,18212,40,F
1,25350,48,F
1,35108,32,F
1,81521,38,F
1,40875,41,F
1,70122,34,F
1,30171,21,F
1,22875,40,M
1,41277,43,F
1,15791,26,F
1,65762,42,F
1,34584,40,M
1,10079,47,F
1,60406,28,M
1,10164,68,F
1,69380,42,M
1,25760,29,F
1,48573,39,F
1,40116,44,M
1,45810,28,M
1,83974,42,F
1,80534,46,M
1,62274,26,M
1,82288,12,F
1,1663,39,F
1,70939,8,M
1,4347,32,F
1,45427,47,F
1,53258,45,M
1,41308,39,M
1,22780,33,F
1,30924,61,M
1,45689,40,F
1,65803,36,F
1,45947,33,M
1,56518,31,M
1,61777,37,F
1,58161,68,F
1,9891,38,F
1,51461,57,M
1,63927,0,F
1,58966,59,F
1,47025,42,M
1,17228,49,F
1,37700,19,M
1,30812,9,F
1,54855,40,M
1,72751,72,F
1,16590,38,F
1,79957,26,F
1,45281,28,F
1,61430,36,F
1,44058,24,F
1,27574,20,F
1,47969,34,F
1,38234,16,F
1,53524,30,F
1,50304,46,F
1,5388,2,M
1,85929,34,F
1,46889,3,F
1,6079,35,M
1,57412,62,F
1,46977,33,F
1,69914,10,F
1,38254,32,F
1,78307,27,M
1,32531,28,M
1,56549,38,F
1,71176,1,F
1,17940,58,M
1,38265,62,F
1,10091,32,M
1,74455,33,M
1,66264,28,F
1,81978,29,M
1,25871,37,F
1,50121,35,F
1,67106,29,M
1,70136,52,F
1,76864,65,F
1,58767,46,F
1,71493,56,F
1,38495,45,M
1,32145,71,M
1,15592,36,M
1,36912,37,F
1,5927,26,M
1,41440,42,M
1,21726,34,F
1,82190,28,M
1,7177,55,F
1,37461,6,F
1,22953,41,F
1,63692,34,M
1,58865,9,F
1,18386,41,M
1,18091,39,F
1,52630,38,M
1,82987,31,F
1,25825,32,F
1,56221,32,F
1,59683,39,F
1,49556,40,M
1,32637,43,F
1,12520,49,F
1,9221,35,F
1,9236,55,F
1,41994,30,F
1,85021,36,M
1,553,67,M
1,31848,30,M
1,65255,42,M
1,14489,33,F
1,21547,39,M
1,5182,66,F
1,43088,4,M
1,35014,56,F
1,47152,65,F
1,20022,31,F
1,42219,57,F
1,86855,33,M
1,83148,43,M
1,9150,69,M
1,57426,8,F
1,47489,58,F
1,43686,43,F
1,61169,12,F
1,77135,9,F
1,39097,37,M
1,81197,35,F
1,42289,38,F
1,43758,42,M
1,43102,33,F
1,32076,56,F
1,44985,57,F
1,63926,36,F
1,86991,14,M
1,65752,55,M
1,37293,34,M
1,2351,34,F
1,35938,41,F
1,58593,64,F
1,45170,55,F
1,21581,26,M
1,39157,73,F
1,62472,35,M
1,75792,39,F
1,28668,58,F
1,60978,23,F
1,86907,36,F
1,28174,2,F
1,80252,21,M
1,28394,39,F
1,70996,49,F
1,49462,29,F
1,14692,28,M
1,56595,38,F
1,79876,44,M
1,81900,14,F
1,46719,36,M
1,2244,67,F
1,23536,38,F
1,3855,39,F
1,66022,37,F
1,38374,37,F
1,63362,35,F
1,75787,62,F
1,60690,6,F
1,65030,31,F
1,70948,10,F
1,28682,39,M
1,58196,45,F
1,46117,28,F
1,2409,37,F
1,40918,0,F
1,4587,43,M
1,20023,24,F
1,40068,22,F
1,50041,42,M
1,49021,36,M
1,74596,34,F
1,83127,36,F
1,53800,29,F
1,41252,48,F
1,50429,32,F
1,85783,89,F
1,69393,29,M
1,74300,21,F
1,81830,34,M
1,79149,31,F
1,14482,38,F
1,66694,32,F
1,6169,67,M
1,62704,31,F
1,63275,36,F
1,33344,32,F
1,82919,38,M
1,78449,40,M
1,26572,40,M
1,30092,60,F
1,50879,48,M
1,38890,43,F
1,79163,19,F
1,35263,48,F
1,9489,38,F
1,78362,6,F
1,65602,40,M
1,81332,22,M
1,13616,36,F
1,69614,69,M
1,81355,34,F
1,38279,65,F
1,76716,35,M
1,35079,35,F
1,57544,30,M
1,46425,17,M
1,40394,34,F
1,60408,35,F
1,30562,25,M
1,80380,35,F
1,38462,27,F
1,17935,28,F
1,57367,65,F
1,21847,36,F
1,65743,32,M
1,60198,36,F
1,83860,58,F
1,4372,39,F
1,67070,23,M
1,5595,27,F
1,74912,41,F
1,46628,34,F
1,78991,39,F
1,46114,20,F
1,66292,36,F
1,12739,15,F
1,20937,50,F
1,48816,44,M
1,46613,32,M
1,57317,37,F
1,26718,53,M
1,29048,26,M
1,57899,49,F
1,78183,27,F
1,28370,38,M
1,62163,48,F
1,67788,36,F
1,18426,34,F
1,17540,33,M
1,57049,34,M
1,56069,24,F
1,28654,30,M
1,69435,32,F
1,84095,70,F
1,18412,37,F
1,41991,34,M
1,54119,41,F
1,62846,50,F
1,65299,10,M
1,82254,36,F
1,80697,36,F
1,85666,32,M
1,69407,16,F
1,75061,31,F
1,22287,42,M
1,56278,43,M
1,14029,49,M
1,42501,59,M
1,73998,38,F
1,78134,34,F
1,84373,65,F
1,1683,30,M
1,45229,5,M
1,52161,40,M
1,36552,67,F
1,52213,22,F
1,56539,42,F
1,22146,40,F
1,4214,36,F
1,8739,57,F
1,67555,43,F
1,75391,8,F
1,57543,40,M
1,58487,78,M
1,43099,69,F
1,78755,47,F
1,79371,58,F
1,66583,31,F
1,43523,43,F
1,17417,37,F
1,68488,66,F
1,53861,60,F
1,58648,31,M
1,46260,48,M
1,79656,8,M
1,55339,38,F
1,49914,53,F
1,75216,29,M
1,69838,11,M
1,30641,48,M
1,35419,39,M
1,64250,42,M
1,29792,30,F
1,78075,39,M
1,35425,31,F
1,75215,37,F
1,60064,29,F
1,8767,27,F
1,34760,35,M
1,65282,34,F
1,40525,14,M
1,48305,44,F
1,24229,38,F
1,42995,43,F
1,84015,44,F
1,48416,47,M
1,8528,23,M
1,51620,29,M
1,84521,4,M
1,66434,27,F
1,73250,25,F
1,25610,37,M
1,39944,20,M
1,51657,39,F
1,44779,67,M
1,13422,20,F
1,80609,65,F
1,18617,29,F
1,35135,69,F
1,61030,33,F
1,80882,40,M
1,85183,43,F
1,2621,26,M
1,75747,31,F
1,75132,37,F
1,76624,46,F
1,68902,6,M
1,6425,34,F
1,47956,39,M
1,69865,45,M
1,46140,22,F
1,63484,25,F
1,4014,39,F
1,18645,43,F
1,86442,32,F
1,60281,33,M
1,59603,23,M
1,73286,42,F
1,10350,31,F
1,50529,33,M
1,24285,37,F
1,75037,54,F
1,59622,34,F
1,336,41,M
1,18011,33,F
1,45819,32,M
1,52884,28,M
1,31441,6,M
1,55565,24,F
1,80710,39,F
1,39663,45,F
1,72005,1,F
1,10651,6,F
1,15563,34,F
1,81586,44,F
1,74148,35,F
1,66328,40,F
1,79585,40,M
1,8808,44,M
1,29962,54,F
1,27551,33,F
1,56143,36,F
1,72802,48,M
1,78197,34,M
1,16728,71,M
1,73895,33,F
1,50943,49,F
1,46281,40,F
1,25722,33,M
1,55308,18,F
1,48505,45,F
1,36664,86,M
1,77242,35,F
1,79295,42,M
1,7260,36,M
1,11060,37,M
1,13301,28,F
1,2435,24,M
1,61760,73,F
1,84278,38,F
1,16530,43,F
1,60927,50,M
1,18565,36,M
1,33272,45,F
1,59442,35,F
1,62878,71,F
1,82194,33,F
1,39623,39,F
1,76440,39,M
1,41617,0,M
1,32627,44,M
1,82062,42,M
1,3538,32,F
1,54966,35,M
1,25891,66,M
1,58546,36,F
1,69502,69,F
1,33273,24,M
1,83299,65,F
1,38268,38,M
1,5010,41,M
1,68197,46,F
1,31356,41,F
1,34676,65,F
1,60549,30,M
1,61710,35,F
1,39260,36,M
1,76450,29,M
1,59178,33,F
1,51458,57,F
1,38180,40,F
1,38267,47,F
1,54215,33,F
1,62833,2,F
1,11517,42,F
1,60661,49,F
1,45955,34,M
1,38504,27,M
1,87624,58,F
1,45201,8,M
1,56608,27,F
1,60120,65,M
1,70993,37,M
1,51874,39,M
1,37563,68,M
1,65912,50,F
1,59897,24,F
1,59634,29,F
1,81124,37,F
1,46060,32,F
1,78340,33,M
1,83393,31,F
1,86548,11,F
1,55790,38,M
1,21959,40,M
1,46591,40,F
1,72337,42,M
1,47414,80,M
1,32402,39,F
1,87661,76,F
1,38436,35,F
1,10369,44,F
1,56058,60,F
1,4701,33,M
1,10988,33,F
1,30672,30,M
1,18870,50,F
1,60817,60,F
1,46481,76,M
1,27019,35,F
1,81093,36,F
1,8805,31,F
1,75535,67,M
1,85454,1,F
1,35640,23,M
1,76571,38,F
1,79925,40,F
1,68667,10,F
1,61015,34,M
1,30108,48,M
1,61111,27,M
1,1813,7,F
1,67040,34,M
1,33948,36,F
1,41563,47,F
1,71056,33,F
1,14419,37,F
1,70862,37,F
1,71827,11,F
1,73055,37,F
1,63399,11,F
1,6204,27,F
1,76772,50,F
1,41316,71,M
1,63485,40,F
1,40232,34,F
1,40358,4,F
1,49048,43,F
1,59546,37,F
1,2836,24,M
1,59081,59,M
1,42672,22,F
1,72606,71,F
1,50784,34,F
1,40238,11,M
1,75759,43,M
1,67564,60,M
1,6938,40,F
1,28278,38,F
1,12599,22,F
1,44451,6,M
1,83559,20,F
1,62069,13,F
1,48504,41,M
1,86402,30,M
1,45088,38,M
1,78648,51,M
1,41392,29,F
1,43785,32,F
1,35117,38,M
1,66657,4,M
1,4239,43,F
1,12637,70,F
1,6194,36,F
1,85857,9,M
1,38769,36,F
1,55522,61,M
1,61045,40,F
1,80963,6,M
1,68669,12,F
1,70170,33,M
1,38618,39,M
1,67227,21,F
1,4549,20,M
1,32320,24,F
1,53185,12,M
1,62123,35,F
1,83483,40,M
1,49375,44,F
1,21275,37,F
1,76241,26,M
1,30714,43,F
1,55030,1,M
1,58539,69,M
1,30336,44,F
1,54616,41,M
1,46461,43,M
1,1228,28,M
1,17595,53,F
1,45289,36,F
1,49549,11,F
1,35974,33,F
1,84885,33,M
1,2211,37,F
1,57865,29,F
1,78271,8,M
1,18748,33,M
1,78674,67,M
1,71237,5,F
1,49441,34,F
1,65881,5,F
1,40826,63,M
1,5534,41,M
1,69215,43,F
1,51403,39,F
1,34090,47,M
1,79968,35,F
1,66660,67,F
1,82255,32,F
1,39041,34,M
1,53768,21,F
1,50032,42,M
1,35637,47,M
1,52413,30,F
1,80897,9,M
1,55576,41,F
1,73164,33,F
1,45668,67,F
1,61773,41,M
1,546,46,M
1,75022,90,F
1,59697,33,M
1,43931,61,M
1,48814,37,F
1,17210,36,F
1,53921,39,F
1,14583,39,F
1,13581,31,F
1,21489,43,F
1,52490,44,M
1,34709,27,F
1,87694,77,F
1,61908,51,M
1,58226,3,M
1,46386,21,M
1,51835,38,M
1,44366,35,F
1,33993,41,F
1,38647,18,M
1,79879,28,F
1,69309,5,M
1,15918,41,M
1,47813,29,F
1,33339,33,F
1,87420,60,F
1,51371,1,M
1,66464,64,M
1,33970,11,M
1,38280,41,F
1,50214,21,F
1,1234,22,F
1,39988,73,F
1,28976,34,F
1,8647,35,M
1,56393,60,F
1,16135,26,F
1,85362,35,F
1,27243,39,F
1,7247,66,F
1,58701,76,M
1,21269,45,M
1,20189,46,F
1,39029,28,M
1,68593,62,F
1,27324,34,F
1,23576,33,M
1,72204,34,F
1,59840,65,F
1,86839,56,F
1,61601,64,F
1,13025,65,F
1,47141,44,F
1,15487,33,M
1,14141,26,M
1,28039,40,F
1,27163,25,M
1,54189,32,M
1,47732,60,F
1,81523,38,F
1,29981,18,M
1,75238,31,F
1,52866,35,F
1,47590,13,F
1,53202,44,F
1,20943,38,F
1,50907,51,M
1,18960,42,F
1,68959,31,F
1,78243,29,M
1,24935,44,F
1,67113,73,M
1,73120,35,F
1,76009,75,M
1,73535,38,F
1,41740,76,F
1,76867,67,M
1,78633,39,M
1,75696,12,M
1,29371,46,M
1,62759,36,F
1,2449,30,M
1,20301,5,F
1,50869,26,M
1,13015,51,M
1,55188,31,F
1,6362,68,M
1,52055,36,F
1,78786,41,F
1,33548,40,F
1,82961,33,M
1,32528,68,M
1,46325,38,M
1,28375,34,F
1,58462,75,F
1,37471,4,M
1,40273,67,F
1,6794,1,F
1,77967,37,F
1,56939,46,F
1,7975,47,F
1,73397,62,F
1,11354,65,F
1,75289,29,F
1,64530,8,M
1,39025,69,M
1,72057,35,M
1,86486,47,M
1,55456,21,M
1,76083,12,F
1,23161,39,M
1,49059,18,M
1,31406,32,F
1,60696,28,F
1,80938,38,F
1,58958,54,F
1,37813,42,M
1,35462,28,F
1,71114,30,M
1,52295,56,F
1,57319,25,F
1,18156,38,M
1,28533,40,M
1,44303,13,M
1,79327,11,M
1,13192,29,M
1,3999,40,M
1,37245,6,F
1,84232,20,M
1,27397,37,F
1,38101,57,M
1,72466,31,F
1,47830,25,F
1,40269,22,F
1,15227,36,F
1,46041,0,M
1,73378,62,M
1,68607,31,M
1,60190,44,F
1,9924,37,F
1,50187,38,F
1,83247,38,M
1,85338,6,F
1,74755,7,M
1,29263,41,F
1,47586,38,F
1,61406,34,F
1,16309,44,M
1,34167,31,M
1,3971,61,F
1,5630,4,M
1,7874,23,M
1,51314,25,M
1,63388,50,M
1,51305,5,M
1,66297,34,F
1,45791,44,M
1,80593,39,F
1,4551,42,M
1,66247,18,M
1,6327,27,F
1,3436,35,M
1,58747,74,F
1,40407,39,F
1,43664,42,M
1,84987,34,F
1,21705,40,M
1,55076,12,M
1,78346,41,F
1,58434,65,F
1,55181,36,F
1,62404,43,F
1,35357,9,F
1,78210,61,F
1,78465,64,M
1,13051,13,M
1,57741,67,F
1,76066,36,F
1,71825,26,M
1,86538,32,M
1,44176,38,M
1,71475,34,F
1,34727,49,F
1,83070,64,M
1,64633,34,F
1,56658,42,M
1,71360,40,F
1,65048,30,M
1,39978,54,F
1,13991,22,F
1,75931,19,M
1,57911,38,F
1,72064,52,M
1,77142,37,M
1,84748,37,F
1,41337,65,F
1,77035,40,M
1,86764,10,F
1,83456,40,F
1,44093,34,F
1,56569,42,M
1,34015,68,F
1,34753,46,M
1,41514,34,M
1,72620,54,F
1,37342,39,F
1,72381,41,F
1,47524,20,F
1,18119,52,M
1,52149,28,M
1,31400,31,M
1,78673,10,M
1,43996,46,F
1,10646,34,F
1,70880,68,M
1,29870,31,F
1,84002,34,F
1,15632,46,F
1,19882,35,F
1,39609,21,F
1,84659,44,M
1,66125,68,F
1,38221,34,F
1,75190,59,M
1,84508,29,F
1,85571,13,F
1,72562,39,F
1,46934,31,M
1,81644,5,M
1,35950,25,F
1,12114,34,M
1,52682,43,F
1,36938,39,F
1,27912,67,F
1,3545,53,M
1,83680,15,F
1,84471,35,M
1,53106,35,M
1,24592,63,F
1,59099,70,M
1,48500,32,M
1,50446,39,F
1,45851,35,F
1,8636,50,M
1,36074,33,F
1,12910,23,F
1,65013,51,F
1,52832,45,F
1,5787,30,F
1,69661,55,M
1,82278,20,M
1,84833,67,F
1,41759,31,F
1,55003,42,M
1,56802,64,F
1,66134,22,F
1,72325,64,M
1,76500,33,F
1,13277,37,M
1,48418,31,F
1,9879,28,M
1,38865,42,M
1,55664,78,M
1,22186,46,M
1,57338,30,M
1,50695,39,F
1,3973,38,F
1,54593,5,F
1,28171,34,F
1,85142,55,F
1,71054,3,M
1,72517,78,M
1,38211,44,M
1,46648,31,F
1,11514,7,M
1,41567,28,F
1,62834,44,F
1,3943,32,F
1,6900,28,F
1,57917,34,M
1,62994,34,F
1,67832,45,M
1,56498,31,F
1,57278,42,F
1,78612,38,F
1,70132,21,F
1,44121,43,F
1,36487,66,M
1,52385,27,F
1,12185,29,F
1,23130,44,F
1,47666,32,F
1,77960,52,F
1,4145,33,F
1,29993,37,F
1,35405,39,F
1,77760,10,M
1,81954,27,F
1,77894,70,M
1,56555,27,F
1,47006,6,F
1,47477,41,F
1,9214,51,F
1,32084,38,M
1,19366,36,F
1,74269,27,F
1,26916,34,F
1,28318,33,M
1,71614,67,F
1,77424,40,F
1,79722,71,M
1,30670,29,F
1,34592,29,M
1,83475,50,M
1,33358,68,M
1,86344,46,F
1,58570,34,F
1,35894,40,M
1,71486,12,M
1,75578,30,M
1,42381,65,F
1,15867,39,F
1,20848,45,M
1,73501,29,F
1,3041,31,F
1,76332,49,M
1,9044,44,F
1,56188,41,F
1,72313,45,F
1,64122,32,F
1,4283,36,F
1,61787,36,F
1,83661,2,M
1,23218,46,M
1,9801,16,M
1,77641,36,M
1,42260,38,F
1,51737,29,F
1,66371,38,F
1,25811,71,M
1,67412,28,M
1,46714,33,F
1,71224,33,F
1,57086,38,F
1,30117,60,M
1,70060,38,F
1,42329,0,M
1,34755,20,F
1,7537,32,F
1,74697,62,F
1,53854,36,M
1,42399,38,F
1,51328,41,M
1,34688,42,F
1,37218,49,M
1,86381,7,M
1,42565,32,M
1,18572,30,M
1,86800,70,M
1,80154,18,M
1,22166,34,M
1,55808,34,F
1,59520,18,M
1,71249,42,F
1,15976,45,F
1,84277,32,F
1,6503,41,M
1,74675,59,M
1,59189,37,F
1,58739,39,F
1,5100,41,F
1,79832,35,M
1,67478,80,M
1,27270,44,F
1,16215,36,F
1,66176,33,F
1,86398,31,F
1,49214,25,F
1,29888,41,F
1,36964,47,F
1,85745,43,M
1,34599,37,F
1,73173,62,F
1,75114,35,M
1,2028,34,F
1,32220,1,F
1,13273,23,M
1,79781,37,F
1,12155,32,M
1,51912,48,M
1,8937,64,F
1,86818,8,M
1,58583,37,M
1,56704,42,M
1,75322,25,F
1,41464,30,M
1,86502,38,M
1,38736,33,M
1,81980,70,F
1,87373,74,M
1,37450,43,F
1,28477,58,F
1,54107,37,M
1,40382,53,F
1,13780,40,F
1,83849,36,M
1,43460,52,M
1,25680,28,M
1,18689,46,F
1,46666,43,M
1,52800,34,M
1,18688,45,F
1,21574,58,F
1,62669,6,M
1,49896,24,M
1,83098,33,F
1,73551,41,M
1,20527,42,M
1,75266,34,M
1,48455,32,F
1,75791,32,F
1,73964,18,F
1,50870,28,M
1,68085,68,M
1,59858,33,F
1,86311,37,F
1,39869,31,F
1,13521,38,F
1,47897,24,M
1,84427,7,M
1,73304,21,F
1,8631,56,F
1,52551,41,F
1,38362,67,M
1,84267,76,F
1,19350,42,F
1,38257,11,M
1,55863,4,M
1,1419,28,M
1,43794,39,F
1,33751,20,F
1,21744,21,M
1,83294,40,F
1,35915,25,M
1,4526,25,F
1,6825,34,F
1,49353,57,M
1,58591,38,M
1,79891,33,F
1,49251,26,M
1,62387,33,M
1,34220,47,M
1,32292,42,M
1,19729,30,F
1,3810,59,F
1,52182,21,F
1,22613,53,M
1,45157,29,F
1,30157,39,F
1,39880,46,F
1,55539,5,M
1,65335,54,M
1,82876,9,M
1,78053,25,M
1,20170,47,M
1,74256,1,M
1,37265,1,F
1,87752,32,F
1,54281,72,F
1,69123,28,M
1,47674,31,F
1,31018,37,F
1,33411,31,M
1,50336,36,F
1,35266,25,M
1,76171,69,F
1,54464,5,F
1,35736,31,F
1,41034,37,F
1,36041,25,M
1,63667,37,M
1,52345,42,F
1,40890,42,M
1,22887,38,F
1,86305,46,F
1,81268,33,F
1,63704,10,F
1,39020,39,F
1,35423,46,M
1,79216,34,F
1,52667,37,M
1,87403,33,M
1,5914,8,M
1,77261,25,M
1,9503,62,F
1,43389,51,F
1,78890,32,F
1,7148,37,F
1,71409,34,F
1,21355,40,F
1,50153,31,F
1,56933,28,M
1,79137,42,F
1,48178,40,F
1,59047,68,M
1,14666,23,F
1,10328,38,M
1,72308,6,F
1,70928,59,F
1,51487,36,F
1,7188,37,M
1,58528,65,F
1,49235,16,M
1,73299,28,F
1,52240,41,M
1,10428,39,F
1,26679,45,F
1,40581,7,F
1,45283,35,F
1,13497,34,F
1,60812,13,M
1,54820,9,F
1,4997,61,F
1,55028,46,F
1,74263,10,M
1,78239,22,F
1,22010,59,F
1,67661,33,M
1,19360,26,M
1,50256,36,M
1,55609,65,F
1,9177,9,M
1,56750,29,F
1,67717,36,F
1,79718,36,F
1,43078,35,F
1,83549,35,M
1,16814,36,F
1,5398,35,F
1,61928,68,F
1,5856,26,F
1,3435,33,F
